correct_classification_tgt,true_prob_before_src,max_prob_before_src,true_prob_after_tgt,max_prob_after_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim
True,0.9986680746078491,0.9986680746078491,0.9844133853912354,0.9844133853912354,vgg16,resnet50,pgd,0.07,10.733070373535156,0.9306706190109253
True,0.9999978542327881,0.9999978542327881,0.9859760999679565,0.9859760999679565,vgg16,resnet50,pgd,0.07,10.435564994812012,0.9190958738327026
True,0.9999802112579346,0.9999802112579346,0.9538909792900085,0.9538909792900085,vgg16,resnet50,pgd,0.07,10.537720680236816,0.9178454875946045
True,0.9998633861541748,0.9998633861541748,0.9980302453041077,0.9980302453041077,vgg16,resnet50,pgd,0.07,10.039658546447754,0.8699522018432617
True,0.9992606043815613,0.9992606043815613,0.9917662739753723,0.9917662739753723,vgg16,resnet50,pgd,0.07,10.366443634033203,0.9354337453842163
False,0.030664198100566864,0.24286909401416779,0.0008230013772845268,0.9613519310951233,vgg16,resnet50,pgd,0.07,9.656806945800781,0.8699557185173035
True,0.9999357461929321,0.9999357461929321,0.9961429238319397,0.9961429238319397,vgg16,resnet50,pgd,0.07,11.474367141723633,0.9318346381187439
True,0.5261390805244446,0.5261390805244446,0.9909321069717407,0.9909321069717407,vgg16,resnet50,pgd,0.07,10.049936294555664,0.9087362289428711
True,0.9977641105651855,0.9977641105651855,0.9842844009399414,0.9842844009399414,vgg16,resnet50,pgd,0.07,9.897115707397461,0.7977161407470703
True,0.902858555316925,0.902858555316925,0.9751538634300232,0.9751538634300232,vgg16,resnet50,pgd,0.07,10.57258415222168,0.9282666444778442
True,0.9997745156288147,0.9997745156288147,0.9970288872718811,0.9970288872718811,vgg16,resnet50,pgd,0.07,10.249564170837402,0.9182524085044861
True,0.9997931122779846,0.9997931122779846,0.9937293529510498,0.9937293529510498,vgg16,resnet50,pgd,0.07,10.334190368652344,0.9208471179008484
True,0.9999915361404419,0.9999915361404419,0.9992054104804993,0.9992054104804993,vgg16,resnet50,pgd,0.07,10.533536911010742,0.9291545748710632
False,0.9990237951278687,0.9990237951278687,0.13787207007408142,0.44150838255882263,vgg16,resnet50,pgd,0.07,9.742387771606445,0.8138086795806885
False,0.15962514281272888,0.2914247214794159,0.10784352570772171,0.35107743740081787,vgg16,resnet50,pgd,0.07,9.575454711914062,0.8514600992202759
True,0.9974873065948486,0.9974873065948486,0.9267253875732422,0.9267253875732422,vgg16,resnet50,pgd,0.07,9.648171424865723,0.847841739654541
True,0.9984509944915771,0.9984509944915771,0.9935156106948853,0.9935156106948853,vgg16,resnet50,pgd,0.07,10.359986305236816,0.903718113899231
True,0.7766540050506592,0.7766540050506592,0.9894054532051086,0.9894054532051086,vgg16,resnet50,pgd,0.07,9.570420265197754,0.8768994212150574
True,0.9999963045120239,0.9999963045120239,0.9911922812461853,0.9911922812461853,vgg16,resnet50,pgd,0.07,9.8206205368042,0.890533447265625
True,0.9906614422798157,0.9906614422798157,0.33703938126564026,0.33703938126564026,vgg16,resnet50,pgd,0.07,9.334137916564941,0.818630576133728
True,0.9999997615814209,0.9999997615814209,0.9901787042617798,0.9901787042617798,vgg16,resnet50,pgd,0.07,10.117623329162598,0.9060665965080261
False,0.9884077906608582,0.9884077906608582,0.28016674518585205,0.48760533332824707,vgg16,resnet50,pgd,0.07,9.802907943725586,0.8980941772460938
True,0.9996256828308105,0.9996256828308105,0.9798445701599121,0.9798445701599121,vgg16,resnet50,pgd,0.07,10.266866683959961,0.9027975797653198
True,0.9701827764511108,0.9701827764511108,0.9969462752342224,0.9969462752342224,vgg16,resnet50,pgd,0.07,10.333566665649414,0.9069685339927673
True,0.9454201459884644,0.9454201459884644,0.9900432825088501,0.9900432825088501,vgg16,resnet50,pgd,0.07,10.074996948242188,0.876968264579773
True,0.9999858140945435,0.9999858140945435,0.890412449836731,0.890412449836731,vgg16,resnet50,pgd,0.07,9.83360481262207,0.8519595861434937
True,0.9997696280479431,0.9997696280479431,0.9964510202407837,0.9964510202407837,vgg16,resnet50,pgd,0.07,10.430248260498047,0.9069886207580566
True,0.9992350339889526,0.9992350339889526,0.9915693402290344,0.9915693402290344,vgg16,resnet50,pgd,0.07,10.335992813110352,0.8831019401550293
True,0.9999760389328003,0.9999760389328003,0.9931079149246216,0.9931079149246216,vgg16,resnet50,pgd,0.07,9.614422798156738,0.8655311465263367
True,0.9999938011169434,0.9999938011169434,0.9962812066078186,0.9962812066078186,vgg16,resnet50,pgd,0.07,10.258115768432617,0.9233052134513855
True,0.9999996423721313,0.9999996423721313,0.990300178527832,0.990300178527832,vgg16,resnet50,pgd,0.07,9.714079856872559,0.8190631866455078
