adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9859511256217957,0.9859511256217957,0.985739767551422,0.985739767551422,resnet50,vgg16,fgsm,0.05,18.73238945007324,0.8129309415817261,True
True,0.9856581091880798,0.9856581091880798,0.9999938011169434,0.9999938011169434,resnet50,vgg16,fgsm,0.05,19.33527183532715,0.7644847631454468,True
True,0.9748320579528807,0.9748320579528807,0.9989506006240844,0.9989506006240844,resnet50,vgg16,fgsm,0.05,19.27950668334961,0.7651302218437195,True
True,0.9967948794364928,0.9967948794364928,0.9799869656562804,0.9799869656562804,resnet50,vgg16,fgsm,0.05,19.30961036682129,0.647156834602356,True
True,0.9890475869178772,0.9890475869178772,0.9997885823249816,0.9997885823249816,resnet50,vgg16,fgsm,0.05,19.158111572265625,0.8038613200187683,True
False,0.9987567663192748,0.9987567663192748,0.1130678206682205,0.4894160628318786,resnet50,vgg16,fgsm,0.05,18.833345413208008,0.6368586421012878,False
True,0.99593985080719,0.99593985080719,0.9997022747993468,0.9997022747993468,resnet50,vgg16,fgsm,0.05,19.3675479888916,0.81545490026474,True
True,0.9934543371200562,0.9934543371200562,0.9962384700775146,0.9962384700775146,resnet50,vgg16,fgsm,0.05,19.32836151123047,0.7251712679862976,True
True,0.9804065227508544,0.9804065227508544,0.9795108437538148,0.9795108437538148,resnet50,vgg16,fgsm,0.05,19.355981826782227,0.5020745992660522,True
True,0.9984664916992188,0.9984664916992188,0.7508874535560608,0.7508874535560608,resnet50,vgg16,fgsm,0.05,19.19723320007324,0.800108790397644,True
True,0.9960901141166688,0.9960901141166688,0.9996302127838136,0.9996302127838136,resnet50,vgg16,fgsm,0.05,19.3548583984375,0.7594296336174011,True
True,0.9962515234947203,0.9962515234947203,0.998047947883606,0.998047947883606,resnet50,vgg16,fgsm,0.05,19.22396469116211,0.7670235633850098,True
True,0.9985600113868712,0.9985600113868712,0.9999768733978271,0.9999768733978271,resnet50,vgg16,fgsm,0.05,19.263427734375,0.790780782699585,True
True,0.9903799295425416,0.9903799295425416,0.8857146501541138,0.8857146501541138,resnet50,vgg16,fgsm,0.05,19.364715576171875,0.5356960296630859,True
False,0.8287179470062256,0.8287179470062256,0.013936810195446,0.4842971563339233,resnet50,vgg16,fgsm,0.05,19.231563568115234,0.5963103175163269,False
True,0.9905347228050232,0.9905347228050232,0.9363644123077391,0.9363644123077391,resnet50,vgg16,fgsm,0.05,19.38753128051757,0.5770798921585083,True
True,0.9944314360618592,0.9944314360618592,0.96356862783432,0.96356862783432,resnet50,vgg16,fgsm,0.05,18.91567611694336,0.7368518710136414,True
False,0.9755632877349854,0.9755632877349854,0.1455586105585098,0.7390475869178772,resnet50,vgg16,fgsm,0.05,16.682783126831055,0.6794852018356323,True
True,0.9897451996803284,0.9897451996803284,0.9998338222503662,0.9998338222503662,resnet50,vgg16,fgsm,0.05,18.449657440185547,0.7058672904968262,True
False,0.9838902354240416,0.9838902354240416,0.1302148848772049,0.3556834459304809,resnet50,vgg16,fgsm,0.05,19.17018318176269,0.5243365168571472,True
True,0.9927219748497008,0.9927219748497008,0.9998997449874878,0.9998997449874878,resnet50,vgg16,fgsm,0.05,19.3740348815918,0.7221421599388123,True
True,0.9980859756469728,0.9980859756469728,0.7115570306777954,0.7115570306777954,resnet50,vgg16,fgsm,0.05,19.37670135498047,0.7064973711967468,True
