adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9859511256217957,0.9859511256217957,0.9982839226722716,0.9982839226722716,resnet50,vgg16,fgsm,0.01,3.814473390579224,0.9880536794662476,True
True,0.9856581091880798,0.9856581091880798,0.9999980926513672,0.9999980926513672,resnet50,vgg16,fgsm,0.01,3.8759799003601074,0.9850226640701294,True
True,0.9748320579528807,0.9748320579528807,0.9999752044677734,0.9999752044677734,resnet50,vgg16,fgsm,0.01,3.874468326568604,0.9847760200500488,True
True,0.9967948794364928,0.9967948794364928,0.9998503923416138,0.9998503923416138,resnet50,vgg16,fgsm,0.01,3.876382112503052,0.9716343879699708,True
True,0.9890475869178772,0.9890475869178772,0.9996683597564696,0.9996683597564696,resnet50,vgg16,fgsm,0.01,3.861740827560425,0.9884709119796752,True
False,0.9987567663192748,0.9987567663192748,0.039850503206253,0.1825890690088272,resnet50,vgg16,fgsm,0.01,3.816193103790283,0.9707558155059814,False
True,0.99593985080719,0.99593985080719,0.9999387264251708,0.9999387264251708,resnet50,vgg16,fgsm,0.01,3.877253770828247,0.9897785186767578,True
True,0.9934543371200562,0.9934543371200562,0.90194171667099,0.90194171667099,resnet50,vgg16,fgsm,0.01,3.8748178482055664,0.9808816313743592,True
True,0.9804065227508544,0.9804065227508544,0.9972735047340392,0.9972735047340392,resnet50,vgg16,fgsm,0.01,3.8761816024780273,0.9493781328201294,True
True,0.9984664916992188,0.9984664916992188,0.894743800163269,0.894743800163269,resnet50,vgg16,fgsm,0.01,3.871773004531861,0.9856595993041992,True
True,0.9960901141166688,0.9960901141166688,0.9999243021011353,0.9999243021011353,resnet50,vgg16,fgsm,0.01,3.8759078979492174,0.983684241771698,True
True,0.9962515234947203,0.9962515234947203,0.9997809529304504,0.9997809529304504,resnet50,vgg16,fgsm,0.01,3.864917516708374,0.9863944053649902,True
True,0.9985600113868712,0.9985600113868712,0.9999960660934448,0.9999960660934448,resnet50,vgg16,fgsm,0.01,3.872838020324707,0.9880050420761108,True
True,0.9903799295425416,0.9903799295425416,0.99895977973938,0.99895977973938,resnet50,vgg16,fgsm,0.01,3.879791259765625,0.9546415209770204,True
False,0.8287179470062256,0.8287179470062256,0.059131346642971,0.2670321762561798,resnet50,vgg16,fgsm,0.01,3.871502637863159,0.9625873565673828,False
True,0.9905347228050232,0.9905347228050232,0.999244213104248,0.999244213104248,resnet50,vgg16,fgsm,0.01,3.879718780517578,0.9650851488113404,True
True,0.9944314360618592,0.9944314360618592,0.9987314343452454,0.9987314343452454,resnet50,vgg16,fgsm,0.01,3.8202390670776367,0.9808353781700134,True
True,0.9755632877349854,0.9755632877349854,0.8182443380355835,0.8182443380355835,resnet50,vgg16,fgsm,0.01,3.3834667205810547,0.9766746759414672,True
True,0.9897451996803284,0.9897451996803284,0.9999972581863404,0.9999972581863404,resnet50,vgg16,fgsm,0.01,3.752783298492432,0.9770710468292236,True
True,0.9838902354240416,0.9838902354240416,0.9878374338150024,0.9878374338150024,resnet50,vgg16,fgsm,0.01,3.8783113956451416,0.9553114771842957,True
True,0.9927219748497008,0.9927219748497008,0.9999995231628418,0.9999995231628418,resnet50,vgg16,fgsm,0.01,3.8782827854156494,0.9813537001609802,True
True,0.9980859756469728,0.9980859756469728,0.9792739748954772,0.9792739748954772,resnet50,vgg16,fgsm,0.01,3.878986120223999,0.9788473844528198,True
True,0.995461642742157,0.995461642742157,0.9991970658302308,0.9991970658302308,resnet50,vgg16,fgsm,0.01,3.8703863620758057,0.98147052526474,True
True,0.9979925155639648,0.9979925155639648,0.9785335659980774,0.9785335659980774,resnet50,vgg16,fgsm,0.01,3.865458011627197,0.9825775623321532,True
True,0.9941394329071044,0.9941394329071044,0.9185035228729248,0.9185035228729248,resnet50,vgg16,fgsm,0.01,3.853021144866944,0.9745798110961914,True
True,0.9956134557724,0.9956134557724,0.9999927282333374,0.9999927282333374,resnet50,vgg16,fgsm,0.01,3.877208709716797,0.9653791189193726,True
True,0.9908316731452942,0.9908316731452942,0.9998456239700316,0.9998456239700316,resnet50,vgg16,fgsm,0.01,3.8726449012756334,0.9825739860534668,True
True,0.9967833757400512,0.9967833757400512,0.9993804693222046,0.9993804693222046,resnet50,vgg16,fgsm,0.01,3.853106737136841,0.9756471514701844,True
True,0.9971505999565125,0.9971505999565125,0.9999912977218628,0.9999912977218628,resnet50,vgg16,fgsm,0.01,3.868897438049317,0.9686682224273682,True
True,0.9925561547279358,0.9925561547279358,0.9999945163726808,0.9999945163726808,resnet50,vgg16,fgsm,0.01,3.8336217403411865,0.98670756816864,True
True,0.984536111354828,0.984536111354828,0.9999996423721312,0.9999996423721312,resnet50,vgg16,fgsm,0.01,3.8795225620269775,0.9570027589797974,True
True,0.9854265451431274,0.9854265451431274,0.9999998807907104,0.9999998807907104,resnet50,vgg16,fgsm,0.01,3.8734805583953857,0.9689886569976808,True
True,0.991421639919281,0.991421639919281,0.987059473991394,0.987059473991394,resnet50,vgg16,fgsm,0.01,3.8701536655426025,0.9942288398742676,True
True,0.9941806197166444,0.9941806197166444,0.9975359439849854,0.9975359439849854,resnet50,vgg16,fgsm,0.01,3.755608797073364,0.9345450401306152,True
True,0.9925285577774048,0.9925285577774048,0.9872674345970154,0.9872674345970154,resnet50,vgg16,fgsm,0.01,3.816864967346192,0.970906674861908,True
True,0.9932265877723694,0.9932265877723694,0.99990713596344,0.99990713596344,resnet50,vgg16,fgsm,0.01,3.864348888397217,0.9763784408569336,True
True,0.999236822128296,0.999236822128296,0.8416189551353455,0.8416189551353455,resnet50,vgg16,fgsm,0.01,3.877213478088379,0.9807435870170592,True
True,0.995278000831604,0.995278000831604,0.9999747276306152,0.9999747276306152,resnet50,vgg16,fgsm,0.01,3.871812582015991,0.989189863204956,True
True,0.997170388698578,0.997170388698578,0.9994081258773804,0.9994081258773804,resnet50,vgg16,fgsm,0.01,3.86543083190918,0.9706751704216005,True
True,0.99228036403656,0.99228036403656,0.9991891980171204,0.9991891980171204,resnet50,vgg16,fgsm,0.01,3.879680633544922,0.9713468551635742,True
True,0.9916898012161256,0.9916898012161256,0.99999737739563,0.99999737739563,resnet50,vgg16,fgsm,0.01,3.864240884780884,0.9865107536315918,True
True,0.9963602423667908,0.9963602423667908,0.9483789205551147,0.9483789205551147,resnet50,vgg16,fgsm,0.01,3.866494655609131,0.9640595316886902,True
True,0.9931047558784484,0.9931047558784484,0.9999992847442628,0.9999992847442628,resnet50,vgg16,fgsm,0.01,3.8531243801116943,0.9724181890487672,True
True,0.980851948261261,0.980851948261261,0.998195230960846,0.998195230960846,resnet50,vgg16,fgsm,0.01,3.850864171981812,0.9761689901351928,True
False,0.4142203330993652,0.4142203330993652,0.0246793366968631,0.1815328299999237,resnet50,vgg16,fgsm,0.01,3.781487941741944,0.956366002559662,False
True,0.986120104789734,0.986120104789734,0.9999959468841552,0.9999959468841552,resnet50,vgg16,fgsm,0.01,3.809362173080444,0.9830915927886964,True
True,0.9880762100219728,0.9880762100219728,0.9999998807907104,0.9999998807907104,resnet50,vgg16,fgsm,0.01,3.752371311187744,0.9774348735809326,True
True,0.9983874559402466,0.9983874559402466,0.5378258228302002,0.5378258228302002,resnet50,vgg16,fgsm,0.01,3.86124587059021,0.9592097997665404,True
True,0.9903793334960938,0.9903793334960938,0.999919891357422,0.999919891357422,resnet50,vgg16,fgsm,0.01,3.72727108001709,0.9674959182739258,True
True,0.9944390058517456,0.9944390058517456,0.9999716281890868,0.9999716281890868,resnet50,vgg16,fgsm,0.01,3.8489274978637695,0.9711461067199708,True
True,0.9840993881225586,0.9840993881225586,0.9678966403007508,0.9678966403007508,resnet50,vgg16,fgsm,0.01,3.8688852787017822,0.968883216381073,True
False,0.9691064953804016,0.9691064953804016,0.0182297527790069,0.2641137838363647,resnet50,vgg16,fgsm,0.01,3.872158050537109,0.9915770292282104,False
