adv_correct_classification_tgt,clean_true_prob_src,clean_max_prob_src,adv_true_prob_tgt,adv_max_prob_tgt,model_src,model_tgt,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9859511256217957,0.9859511256217957,0.3829673230648041,0.3829673230648041,resnet50,vgg16,fgsm,0.11,40.49592208862305,0.5472837686538696,
False,0.9856581091880798,0.9856581091880798,0.0803261175751686,0.4520775377750397,resnet50,vgg16,fgsm,0.11,42.30849456787109,0.469265878200531,
True,0.9748320579528807,0.9748320579528807,0.4743717610836029,0.4743717610836029,resnet50,vgg16,fgsm,0.11,41.7827262878418,0.4806198477745056,
False,0.9967948794364928,0.9967948794364928,0.0639195293188095,0.1814703941345214,resnet50,vgg16,fgsm,0.11,41.94085693359375,0.3445326089859009,
True,0.9890475869178772,0.9890475869178772,0.6874897480010986,0.6874897480010986,resnet50,vgg16,fgsm,0.11,41.1961784362793,0.5121182203292847,
False,0.9987567663192748,0.9987567663192748,0.052215714007616,0.3083551526069641,resnet50,vgg16,fgsm,0.11,40.99187469482422,0.3223164677619934,
True,0.99593985080719,0.99593985080719,0.963872253894806,0.963872253894806,resnet50,vgg16,fgsm,0.11,42.43720245361328,0.5228114128112793,
True,0.9934543371200562,0.9934543371200562,0.5258439183235168,0.5258439183235168,resnet50,vgg16,fgsm,0.11,42.25900268554688,0.4321616590023041,
True,0.9804065227508544,0.9804065227508544,0.6102493405342102,0.6102493405342102,resnet50,vgg16,fgsm,0.11,42.468353271484375,0.2388240993022918,
True,0.9984664916992188,0.9984664916992188,0.3594765961170196,0.3594765961170196,resnet50,vgg16,fgsm,0.11,41.206520080566406,0.5464197397232056,
False,0.9960901141166688,0.9960901141166688,0.0243749879300594,0.4616674184799194,resnet50,vgg16,fgsm,0.11,42.50446319580078,0.4584212303161621,
True,0.9962515234947203,0.9962515234947203,0.4159693419933319,0.4159693419933319,resnet50,vgg16,fgsm,0.11,41.81944274902344,0.4515277147293091,
True,0.9985600113868712,0.9985600113868712,0.6854181289672852,0.6854181289672852,resnet50,vgg16,fgsm,0.11,41.7808952331543,0.480127215385437,
True,0.9903799295425416,0.9903799295425416,0.1520565450191497,0.1520565450191497,resnet50,vgg16,fgsm,0.11,41.82523727416992,0.2564512491226196,
False,0.8287179470062256,0.8287179470062256,0.0112523855641484,0.1544020920991897,resnet50,vgg16,fgsm,0.11,41.22641754150391,0.3208640515804291,
True,0.9905347228050232,0.9905347228050232,0.2302944958209991,0.2302944958209991,resnet50,vgg16,fgsm,0.11,42.2470703125,0.2677899301052093,
False,0.9944314360618592,0.9944314360618592,0.0491958521306514,0.1427756994962692,resnet50,vgg16,fgsm,0.11,41.05758666992188,0.4560810029506683,
False,0.9755632877349854,0.9755632877349854,0.0070834597572684,0.678454577922821,resnet50,vgg16,fgsm,0.11,36.56128692626953,0.3717642724514007,
False,0.9897451996803284,0.9897451996803284,0.0197515320032835,0.3105055093765259,resnet50,vgg16,fgsm,0.11,40.11075592041016,0.3986967504024505,
False,0.9838902354240416,0.9838902354240416,0.034925676882267,0.3723689317703247,resnet50,vgg16,fgsm,0.11,39.78490829467773,0.2407461404800415,
True,0.9927219748497008,0.9927219748497008,0.2199470549821853,0.2199470549821853,resnet50,vgg16,fgsm,0.11,42.44777297973633,0.4110877513885498,
False,0.9980859756469728,0.9980859756469728,0.000803763163276,0.1837191879749298,resnet50,vgg16,fgsm,0.11,42.33733367919922,0.4012622833251953,
True,0.995461642742157,0.995461642742157,0.4733693301677704,0.4733693301677704,resnet50,vgg16,fgsm,0.11,41.89330291748047,0.4083616733551025,
False,0.9979925155639648,0.9979925155639648,0.0597336329519748,0.6430296301841736,resnet50,vgg16,fgsm,0.11,41.27596282958984,0.4310490489006042,
False,0.9941394329071044,0.9941394329071044,0.0014770063571631,0.7220999598503113,resnet50,vgg16,fgsm,0.11,40.29397964477539,0.3734568953514099,
True,0.9956134557724,0.9956134557724,0.3446436524391174,0.3446436524391174,resnet50,vgg16,fgsm,0.11,42.37605285644531,0.3148435950279236,
False,0.9908316731452942,0.9908316731452942,0.0199919082224369,0.1394159197807312,resnet50,vgg16,fgsm,0.11,41.9697380065918,0.4193078279495239,
False,0.9967833757400512,0.9967833757400512,0.0275365971028804,0.7038593292236328,resnet50,vgg16,fgsm,0.11,40.38389587402344,0.4116592407226562,
True,0.9971505999565125,0.9971505999565125,0.3703799545764923,0.3703799545764923,resnet50,vgg16,fgsm,0.11,41.6617317199707,0.3399346470832824,
True,0.9925561547279358,0.9925561547279358,0.5972306728363037,0.5972306728363037,resnet50,vgg16,fgsm,0.11,40.66276550292969,0.4765743613243103,
