adv_correct_classification,clean_true_prob,adv_true_prob,clean_max_prob,adv_max_prob,model,attack,attack_param,l2_norm,ssim,clean_correct_classification
True,0.9859731197357178,0.931191623210907,0.9859731197357178,0.931191623210907,resnet50,fgsm,0.01,3.814479351043701,0.9880528450012208,True
True,0.985670268535614,0.9003562331199646,0.985670268535614,0.9003562331199646,resnet50,fgsm,0.01,3.875953197479248,0.9850318431854248,True
True,0.974802553653717,0.9121801853179932,0.974802553653717,0.9121801853179932,resnet50,fgsm,0.01,3.8747055530548096,0.9847779273986816,True
True,0.996794044971466,0.9847923517227172,0.996794044971466,0.9847923517227172,resnet50,fgsm,0.01,3.876398801803589,0.9716604948043824,True
True,0.9890440702438354,0.9117138385772704,0.9890440702438354,0.9117138385772704,resnet50,fgsm,0.01,3.86178469657898,0.9884765148162842,True
True,0.998765468597412,0.6360586285591125,0.998765468597412,0.6360586285591125,resnet50,fgsm,0.01,3.8154101371765137,0.9707425832748412,True
True,0.995932638645172,0.9478174448013306,0.995932638645172,0.9478174448013306,resnet50,fgsm,0.01,3.877150774002075,0.9897786378860474,True
True,0.993465006351471,0.9399972558021544,0.993465006351471,0.9399972558021544,resnet50,fgsm,0.01,3.874929904937744,0.980884313583374,True
True,0.9803726077079772,0.8982250094413757,0.9803726077079772,0.8982250094413757,resnet50,fgsm,0.01,3.876147747039795,0.949330508708954,True
True,0.9984538555145264,0.982189118862152,0.9984538555145264,0.982189118862152,resnet50,fgsm,0.01,3.871778964996338,0.9856459498405457,True
True,0.996077597141266,0.9677503108978271,0.996077597141266,0.9677503108978271,resnet50,fgsm,0.01,3.875942707061768,0.983683466911316,True
True,0.9962750673294068,0.968183159828186,0.9962750673294068,0.968183159828186,resnet50,fgsm,0.01,3.8647444248199454,0.9863945841789246,True
True,0.9985644221305848,0.9854791164398192,0.9985644221305848,0.9854791164398192,resnet50,fgsm,0.01,3.8730006217956543,0.9879918098449708,True
True,0.9903415441513062,0.9622173309326172,0.9903415441513062,0.9622173309326172,resnet50,fgsm,0.01,3.879791259765625,0.9546266794204712,True
